,ccode,year,CountryCode,Cashsurplus/deficitofGDP,CPIApropertyrightsandrulebasedgovernancerating1lowto6high,ForeigndirectinvestmentnetinflowsofGDP,GDPconstant2000US,GDPpercapitaconstant2000US,Generalgovernmentfinalconsumptionexpenditureannualgrowth,GeneralgovernmentfinalconsumptionexpenditureofGDP,TotalnaturalresourcesrentsofGDP,TradeofGDP,democ,autoc,polity,polity2,durable,intervener,start,end,startYear,endYear,source,direction,type,amount,air,naval,size_naval,firing_outside,intervener_casualties,target.casualties,domestic_dispute,affect_policies,social_protective,pursuit_border,economic,strategic,humanitarian,territorial,military.diplomatic,contiguity,int_contig,description
8663,701,1994,TKM,NA,NA,4.021680201,2515992333,614.3291321,NA,8.486238532,78.52003292,170.2576361,0,9,-9,-9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8664,701,1995,TKM,NA,NA,9.386726712,2334839845,557.5057952,NA,11.93251534,83.87770166,168.179525,0,9,-9,-9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,701,1996,TKM,NA,NA,4.541706722,2491273943,583.752321,NA,7.775068695,121.0986834,149.9906421,0,9,-9,-9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8666,701,1997,TKM,NA,NA,4.4022963,2207268699,509.0574909,NA,13.15650655,67.65469506,111.2349177,0,9,-9,-9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8667,701,1998,TKM,NA,NA,2.390923182,2363984784,537.8446406,NA,16.21293319,39.47643928,103.4659534,0,9,-9,-9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668,701,1999,TKM,NA,NA,5.100611272,2754042267,618.9656033,NA,11.93159154,61.61465138,139.6343342,0,9,-9,-9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8669,701,2000,TKM,NA,NA,4.509990241,2904662605,645.2771015,NA,14.21788244,214.4920917,176.4404579,0,9,-9,-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,701,2001,TKM,NA,NA,4.80936257,3030836662,665.8637486,NA,11.42976009,177.5797199,158.2563189,0,9,-9,-9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8671,701,2002,TKM,NA,NA,6.185526824,3038631378,660.5586839,NA,11.09416446,111.629098,122.4555021,0,9,-9,-9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,701,2003,TKM,NA,NA,3.780882417,3137959029,675.1330551,NA,12.04612406,148.5773625,118.9221357,0,9,-9,-9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8673,701,2004,TKM,NA,NA,5.172299512,3294869761,701.5180772,NA,12.69574641,146.0910163,121.1841845,0,9,-9,-9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8674,701,2005,TKM,NA,NA,5.160188109,3724532745,784.469049,NA,13.24454525,206.5147019,112.8035382,0,9,-9,-9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8675,701,2006,TKM,NA,NA,7.111583749,4133005803,860.7116809,NA,10.0661106,158.8130861,108.0116175,0,9,-9,-9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676,701,2007,TKM,NA,NA,6.75922963,4589999523,944.6692397,NA,9.051325662,142.8764593,114.0935852,0,9,-9,-9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8677,701,2008,TKM,NA,NA,6.626357388,5264729453,1070.415935,NA,7.316873473,143.8710267,104.4338832,0,9,-9,-9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8678,701,2009,TKM,NA,NA,22.52356321,5585877949,1121.73612,NA,9.793184333,38.87617913,119.8354481,0,9,-9,-9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8679,701,2010,TKM,NA,NA,16.39420487,6099778721,1209.794679,NA,9.490204715,40.29668058,123.1633822,0,9,-9,-9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8680,701,2011,TKM,NA,NA,11.35353106,6996446192,1370.427756,NA,9.490204715,43.8962155,123.1633822,0,9,-9,-9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681,701,2012,TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,-9,-9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8682,702,1960,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683,702,1961,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8684,702,1962,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8685,702,1963,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8686,702,1964,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8687,702,1965,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8688,702,1966,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8689,702,1967,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8690,702,1968,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8691,702,1969,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8692,702,1970,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693,702,1971,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8694,702,1972,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8695,702,1973,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8696,702,1974,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8697,702,1975,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8698,702,1976,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8699,702,1977,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8700,702,1978,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701,702,1979,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8702,702,1980,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8703,702,1981,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8704,702,1982,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8705,702,1983,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,702,1984,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707,702,1985,TJK,NA,NA,NA,2087356037,457.0733197,NA,8.070187188,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708,702,1986,TJK,NA,NA,NA,2160413499,458.3503941,NA,8.496258343,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,702,1987,TJK,NA,NA,NA,2134488537,438.4955642,NA,8.705400348,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8710,702,1988,TJK,NA,NA,NA,2431182443,484.0079225,NA,8.041449874,NA,81.48624248,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,702,1989,TJK,NA,NA,NA,2273155584,439.6576947,NA,8.687213951,NA,84.64253519,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,702,1990,TJK,NA,NA,NA,2259516651,426.070505,NA,8.728395062,1.389276674,62.97997257,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713,702,1991,TJK,NA,NA,NA,2099090969,387.3729939,NA,5.915234687,0.914047643,65.42398628,1,3,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8714,702,1992,TJK,NA,NA,0.471390118,1490354588,270.039666,NA,27.20772798,0.82344512,22.22866291,0,6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715,702,1993,TJK,NA,NA,0.546549674,1245936435,222.1743518,NA,21.90809522,0.599720014,70.1958037,0,6,-6,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8716,702,1994,TJK,NA,NA,0.891481144,980551974.6,172.2731337,-29.27422916,19.68826242,0.525253082,97.6543303,0,6,-6,-6,2,1014,19941204,20000515,1994,2000,4,0,2,1,2,9,9,0,3,0,0,1,0,0,0,1,1,0,0,0,0,UN (UNMOT) in Tajikistan after civil war (UN website)
8717,702,1995,TJK,NA,NA,0.81200263,858963529.7,148.727869,-51.518865,15.80715551,0.577159975,137.5207654,0,6,-6,-6,3,1014,19941204,20000515,1994,2000,4,0,2,1,2,9,9,0,3,0,0,1,0,0,0,1,1,0,0,0,0,UN (UNMOT) in Tajikistan after civil war (UN website)
8718,702,1996,TJK,NA,NA,1.724314553,715516620.3,122.0948533,-31.24488055,16.81911781,0.911659454,156.6348181,0,6,-6,-6,4,1014,19941204,20000515,1994,2000,4,0,2,1,2,9,9,0,3,0,0,1,0,0,0,1,1,0,0,0,0,UN (UNMOT) in Tajikistan after civil war (UN website)
8719,702,1997,TJK,NA,NA,1.952609906,727680402.8,122.3983598,35.33959181,16.50101411,0.97134147,181.1349427,0,5,-5,-5,0,1014,19941204,20000515,1994,2000,4,0,2,1,2,9,9,0,3,0,0,1,0,0,0,1,1,0,0,0,0,UN (UNMOT) in Tajikistan after civil war (UN website)
8720,702,1998,TJK,-3.25377123,NA,2.267994488,766247464.2,127.1215414,-16.24650071,9.519451134,0.348598574,106.9245124,2,3,-1,-1,0,1014,19941204,20000515,1994,2000,4,0,2,1,2,9,9,0,3,0,0,1,0,0,0,1,1,0,0,0,0,UN (UNMOT) in Tajikistan after civil war (UN website)
8721,702,1999,TJK,-1.96281939,NA,0.616887659,794598620.3,130.1709919,8.135383704,9.926442877,0.37070935,133.5788128,2,3,-1,-1,1,1014,19941204,20000515,1994,2000,4,0,2,1,2,9,9,0,3,0,0,1,0,0,0,1,1,0,0,0,0,UN (UNMOT) in Tajikistan after civil war (UN website)
8722,702,2000,TJK,-0.807047133,NA,2.73584242,860550294.3,139.4098818,-10.55291393,8.290396486,1.008999886,199.6750333,2,3,-1,-1,2,1014,19941204,20000515,1994,2000,4,0,2,1,2,9,9,0,3,0,0,1,0,0,0,1,1,0,0,0,0,UN (UNMOT) in Tajikistan after civil war (UN website)
8723,702,2001,TJK,-0.151259135,NA,0.878574054,948326437,152.1561491,13.61859486,8.658969678,0.885635567,146.3540949,2,3,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8724,702,2002,TJK,NA,NA,2.953565847,1034624143,164.5968153,-1.19955262,8.598876803,0.833403744,141.5533728,2,3,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8725,702,2003,TJK,-4.575854448,NA,2.03649571,1140155805,179.9282729,1.275973997,8.270523126,1.000888063,136.8664712,1,4,-3,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8726,702,2004,TJK,-6.613503972,NA,13.10238995,1261012321,197.3069385,1.259898026,8.340286246,1.22591254,128.222171,1,4,-3,-3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8727,702,2005,TJK,NA,2.5,2.35604544,1393235591,215.8970674,1.244222096,10.3722727,1.17091554,78.80712474,1,4,-3,-3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8728,702,2006,TJK,NA,2.5,11.96463452,1175016606,180.0892749,1.228931459,12.17673955,1.312915708,80.34420542,1,4,-3,-3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8729,702,2007,TJK,NA,2.5,9.677850636,1430152675,216.5445832,1.214012083,17.46227068,1.180149137,89.30558177,1,4,-3,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8730,702,2008,TJK,NA,2.5,7.280816199,1733997805,259.1376482,1.199450608,28.8094523,1.384558079,88.74125857,1,4,-3,-3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,702,2009,TJK,NA,2.5,0.317776407,1801623720,265.5934156,1.185234308,28.34462784,1.094603816,69.75305269,1,4,-3,-3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8732,702,2010,TJK,NA,2.5,-0.26103817,1918729261,278.9403281,1.171351053,29.39313472,1.656563366,76.25722146,1,4,-3,-3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733,702,2011,TJK,NA,2.5,0.170834527,2060715227,295.3601307,1.157789276,28.8587871,1.649888658,73.59148009,1,4,-3,-3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8734,702,2012,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,-3,-3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8735,703,1960,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,703,1961,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8737,703,1962,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8738,703,1963,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8739,703,1964,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8740,703,1965,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,703,1966,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8742,703,1967,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8743,703,1968,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744,703,1969,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,703,1970,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8746,703,1971,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8747,703,1972,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8748,703,1973,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8749,703,1974,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,703,1975,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8751,703,1976,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752,703,1977,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,703,1978,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8754,703,1979,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,703,1980,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,703,1981,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8757,703,1982,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,703,1983,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,703,1984,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8760,703,1985,KGZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8761,703,1986,KGZ,NA,NA,NA,1618704665,398.0584447,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8762,703,1987,KGZ,NA,NA,NA,1672121410,403.4457874,NA,22.80130293,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763,703,1988,KGZ,NA,NA,NA,1892841940,448.7108714,NA,21.9941349,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8764,703,1989,KGZ,NA,NA,NA,1945647515,451.6883377,NA,19.73333333,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,703,1990,KGZ,NA,NA,NA,2056603836,468.3466561,NA,25.00934929,2.440949558,78.75373972,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8766,703,1991,KGZ,NA,NA,NA,1895138516,424.5762424,-14.48598131,21.82603998,2.166168726,71.96110211,1,4,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,703,1992,KGZ,NA,NA,NA,1631928246,361.4138827,-17.32673267,21.35437837,1.760474879,83.17820405,1,4,-3,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8768,703,1993,KGZ,NA,NA,0.493024819,1379643162,305.4537963,-19.70941251,20.28498329,1.284884923,74.70633275,1,4,-3,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8769,703,1994,KGZ,NA,NA,2.271138678,1102539641,244.189418,-26.71699503,18.9047524,1.604843331,73.83020501,1,4,-3,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8770,703,1995,KGZ,-10.75310775,NA,5.785004738,1042739855,228.6509637,-13.42042429,19.53843581,0.936578842,71.82612681,1,4,-3,-3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8771,703,1996,KGZ,-5.460847119,NA,2.584742847,1116612785,241.2524383,7.307021715,18.51807533,0.99138642,87.29577381,1,4,-3,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,703,1997,KGZ,-5.978354739,NA,4.741314847,1227326823,261.333537,-4.451778171,17.29567844,2.188336598,84.4771343,1,4,-3,-3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8773,703,1998,KGZ,-3.640283897,NA,6.636141592,1253368676,262.8158265,4.213065021,17.85473971,1.282404225,94.50929453,1,4,-3,-3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8774,703,1999,KGZ,-2.992982462,NA,3.55569212,1299189196,268.4053375,4.073406524,19.1204989,1.258336018,99.19944848,1,4,-3,-3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8775,703,2000,KGZ,-2.865758142,NA,-0.172310639,1369691955,279.620275,5.934485681,20.04133454,2.106559719,89.43062649,1,4,-3,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776,703,2001,KGZ,-0.757410673,NA,0.328285919,1442581268,291.7193318,-1.276472295,17.47580306,2.187211869,73.747112,1,4,-3,-3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8777,703,2002,KGZ,NA,NA,0.290349126,1442330936,289.0037341,-0.221504527,18.61923499,3.028783487,82.92085665,1,4,-3,-3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
